Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 10/13  16:00:00,38592715.03190419,38592715.03190419,0.0 
 10/13  17:00:00,26838241.4475794,26838241.4475794,0.0 
 10/13  18:00:00,16385973.319713924,16385973.319713924,0.0 
 10/13  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/13  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/13  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/13  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/13  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/13  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/14  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/14  02:00:00,5504338.596677196,5504338.596677196,0.0 
 10/14  03:00:00,5504338.596677196,5504338.596677196,0.0 
 10/14  04:00:00,5504338.596677196,5504338.596677196,0.0 
 10/14  05:00:00,5504338.596677196,5504338.596677196,0.0 
 10/14  06:00:00,6695938.596677196,6695938.596677196,0.0 
 10/14  07:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  08:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  17:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  18:00:00,6145768.596677196,6145768.596677196,0.0 
 10/14  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/14  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/14  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/14  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/14  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/14  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/15  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/15  02:00:00,5504338.596677196,5504338.596677196,0.0 
 10/15  03:00:00,5504338.596677196,5504338.596677196,0.0 
 10/15  04:00:00,5504338.596677196,5504338.596677196,0.0 
 10/15  05:00:00,5504338.596677196,5504338.596677196,0.0 
 10/15  06:00:00,6695938.596677196,6695938.596677196,0.0 
 10/15  07:00:00,4945258.596677196,4945258.596677196,0.0 
 10/15  08:00:00,4720258.596677196,4720258.596677196,0.0 
 10/15  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  17:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  18:00:00,6145768.596677196,6145768.596677196,0.0 
 10/15  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/15  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/15  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/15  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/15  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/15  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  02:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  03:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  04:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  05:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  06:00:00,24776882.648715436,24776882.648715436,0.0 
 10/16  07:00:00,21211986.51869271,21211986.518692706,0.0 
 10/16  08:00:00,33842765.762368344,33842765.762368344,0.0 
 10/16  09:00:00,35034261.04344075,35034261.043440744,0.0 
 10/16  10:00:00,34669352.101327926,34669352.101327926,0.0 
 10/16  11:00:00,36097572.694223605,36097572.6942236,0.0 
 10/16  12:00:00,32064758.966814402,32064758.966814402,0.0 
 10/16  13:00:00,35531844.22360602,35531844.22360602,0.0 
 10/16  14:00:00,33629309.844897464,33629309.844897464,0.0 
 10/16  15:00:00,34443083.35534176,34443083.35534176,0.0 
 10/16  16:00:00,34241689.31372811,34241689.3137281,0.0 
 10/16  17:00:00,21847716.55851104,21847716.55851104,0.0 
 10/16  18:00:00,16399773.9019024,16399773.9019024,0.0 
 10/16  19:00:00,10208935.254119202,10208935.254119204,0.0 
 10/16  20:00:00,9899331.820964705,9899331.820964705,0.0 
 10/16  21:00:00,9899331.820964705,9899331.820964705,0.0 
 10/16  22:00:00,9013188.731125657,9013188.731125657,0.0 
 10/16  23:00:00,7265454.451684226,7265454.451684226,0.0 
 10/16  24:00:00,9469604.825749658,9469604.82574966,0.0 
 10/17  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/17  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/17  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/17  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/17  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/17  06:00:00,21431765.475039408,21431765.475039408,0.0 
 10/17  07:00:00,20038329.661465533,20038329.661465533,0.0 
 10/17  08:00:00,30201000.85467194,30201000.854671933,0.0 
 10/17  09:00:00,30318877.874882706,30318877.8748827,0.0 
 10/17  10:00:00,29078837.232129283,29078837.232129283,0.0 
 10/17  11:00:00,30072634.60083577,30072634.60083577,0.0 
 10/17  12:00:00,26431637.590652917,26431637.590652917,0.0 
 10/17  13:00:00,30441930.647238012,30441930.64723801,0.0 
 10/17  14:00:00,30345653.155491665,30345653.155491658,0.0 
 10/17  15:00:00,32377997.31744149,32377997.317441486,0.0 
 10/17  16:00:00,32689294.35711854,32689294.357118536,0.0 
 10/17  17:00:00,21197858.63922405,21197858.639224045,0.0 
 10/17  18:00:00,16389143.771800943,16389143.771800943,0.0 
 10/17  19:00:00,10883935.254119202,10883935.254119204,0.0 
 10/17  20:00:00,9899331.820964705,9899331.820964705,0.0 
 10/17  21:00:00,9899331.820964705,9899331.820964705,0.0 
 10/17  22:00:00,9013188.731125657,9013188.731125657,0.0 
 10/17  23:00:00,7265454.451684226,7265454.451684226,0.0 
 10/17  24:00:00,9469604.825749658,9469604.82574966,0.0 
 10/18  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/18  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/18  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/18  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/18  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/18  06:00:00,20451477.546100833,20451477.546100833,0.0 
 10/18  07:00:00,21050349.97249324,21050349.97249324,0.0 
 10/18  08:00:00,29421594.62972373,29421594.629723728,0.0 
 10/18  09:00:00,29655220.716584016,29655220.716584012,0.0 
 10/18  10:00:00,29803297.687490046,29803297.68749004,0.0 
 10/18  11:00:00,32142100.157451693,32142100.15745169,0.0 
 10/18  12:00:00,28963151.78256913,28963151.782569125,0.0 
 10/18  13:00:00,33530770.114949442,33530770.114949435,0.0 
 10/18  14:00:00,33045663.296631888,33045663.29663188,0.0 
 10/18  15:00:00,34673642.891857155,34673642.89185715,0.0 
 10/18  16:00:00,34616156.20107558,34616156.201075576,0.0 
 10/18  17:00:00,22800320.972653117,22800320.97265311,0.0 
 10/18  18:00:00,16954215.37660671,16954215.37660671,0.0 
 10/18  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/18  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/18  21:00:00,9899331.820964705,9899331.820964705,0.0 
 10/18  22:00:00,9013188.731125657,9013188.731125657,0.0 
 10/18  23:00:00,7265454.451684226,7265454.451684226,0.0 
 10/18  24:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  06:00:00,20351323.421833023,20351323.421833023,0.0 
 10/19  07:00:00,19804680.70431035,19804680.70431035,0.0 
 10/19  08:00:00,29201507.51696211,29201507.516962107,0.0 
 10/19  09:00:00,29879610.257175125,29879610.257175118,0.0 
 10/19  10:00:00,29735855.78337474,29735855.78337474,0.0 
 10/19  11:00:00,31733428.808942717,31733428.808942717,0.0 
 10/19  12:00:00,28822026.67830542,28822026.678305417,0.0 
 10/19  13:00:00,33621858.47806079,33621858.47806079,0.0 
 10/19  14:00:00,32983713.18188804,32983713.18188804,0.0 
 10/19  15:00:00,34444918.08743068,34444918.08743068,0.0 
 10/19  16:00:00,33971697.41896694,33971697.418966934,0.0 
 10/19  17:00:00,22327096.84685,22327096.846849993,0.0 
 10/19  18:00:00,16954215.37660671,16954215.37660671,0.0 
 10/19  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/19  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/19  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/19  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/19  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/19  24:00:00,9019604.825749658,9019604.82574966,0.0 
 10/20  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/20  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/20  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/20  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/20  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/20  06:00:00,20547193.93024174,20547193.930241745,0.0 
 10/20  07:00:00,19823183.96428236,19823183.964282356,0.0 
 10/20  08:00:00,30252205.092536584,30252205.09253658,0.0 
 10/20  09:00:00,29936085.343583476,29936085.343583472,0.0 
 10/20  10:00:00,28149885.795583613,28149885.795583606,0.0 
 10/20  11:00:00,29528121.355695665,29528121.35569566,0.0 
 10/20  12:00:00,26332579.343358792,26332579.343358792,0.0 
 10/20  13:00:00,29388628.283343393,29388628.283343386,0.0 
 10/20  14:00:00,28114911.259378955,28114911.259378955,0.0 
 10/20  15:00:00,29941885.538902383,29941885.538902376,0.0 
 10/20  16:00:00,30223577.515480436,30223577.51548043,0.0 
 10/20  17:00:00,20184872.090344608,20184872.090344604,0.0 
 10/20  18:00:00,16954215.37660671,16954215.37660671,0.0 
 10/20  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/20  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/20  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/20  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/20  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/20  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/21  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/21  02:00:00,6179338.596677196,6179338.596677196,0.0 
 10/21  03:00:00,6404338.596677196,6404338.596677196,0.0 
 10/21  04:00:00,6404338.596677196,6404338.596677196,0.0 
 10/21  05:00:00,6404338.596677196,6404338.596677196,0.0 
 10/21  06:00:00,7595938.596677196,7595938.596677196,0.0 
 10/21  07:00:00,5945428.596677196,5945428.596677196,0.0 
 10/21  08:00:00,4720258.596677196,4720258.596677196,0.0 
 10/21  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  17:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  18:00:00,6695938.596677196,6695938.596677196,0.0 
 10/21  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/21  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/21  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/21  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/21  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/21  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/22  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/22  02:00:00,5504338.596677196,5504338.596677196,0.0 
 10/22  03:00:00,5504338.596677196,5504338.596677196,0.0 
 10/22  04:00:00,5504338.596677196,5504338.596677196,0.0 
 10/22  05:00:00,5504338.596677196,5504338.596677196,0.0 
 10/22  06:00:00,6695938.596677196,6695938.596677196,0.0 
 10/22  07:00:00,5495428.596677196,5495428.596677196,0.0 
 10/22  08:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  17:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  18:00:00,6695938.596677196,6695938.596677196,0.0 
 10/22  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/22  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/22  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/22  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/22  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/22  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/23  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/23  02:00:00,9019604.825749658,9019604.82574966,0.0 
 10/23  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/23  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/23  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/23  06:00:00,21323064.09202521,21323064.092025205,0.0 
 10/23  07:00:00,19162000.925583273,19162000.925583273,0.0 
 10/23  08:00:00,30355766.11573804,30355766.115738038,0.0 
 10/23  09:00:00,31605215.894288287,31605215.894288283,0.0 
 10/23  10:00:00,31592344.427385002,31592344.427384995,0.0 
 10/23  11:00:00,33883547.219044074,33883547.219044074,0.0 
 10/23  12:00:00,30839223.95391455,30839223.95391455,0.0 
 10/23  13:00:00,35104150.74625772,35104150.74625772,0.0 
 10/23  14:00:00,34176262.645803705,34176262.6458037,0.0 
 10/23  15:00:00,35602958.17918001,35602958.17918,0.0 
 10/23  16:00:00,35116995.81545049,35116995.81545049,0.0 
 10/23  17:00:00,23796511.77458731,23796511.774587303,0.0 
 10/23  18:00:00,16954215.37660671,16954215.37660671,0.0 
 10/23  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/23  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/23  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/23  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/23  23:00:00,7040454.451684226,7040454.451684226,0.0 
 10/23  24:00:00,9469604.825749658,9469604.82574966,0.0 
 10/24  01:00:00,8794604.825749658,8794604.82574966,0.0 
 10/24  02:00:00,9019604.825749658,9019604.82574966,0.0 
 10/24  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/24  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/24  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/24  06:00:00,20989652.540935732,20989652.540935732,0.0 
 10/24  07:00:00,19680037.968786836,19680037.968786836,0.0 
 10/24  08:00:00,29823505.586108245,29823505.586108238,0.0 
 10/24  09:00:00,31222858.56734252,31222858.567342516,0.0 
 10/24  10:00:00,31333271.683489963,31333271.683489963,0.0 
 10/24  11:00:00,33461466.395718556,33461466.395718552,0.0 
 10/24  12:00:00,30059984.385266405,30059984.3852664,0.0 
 10/24  13:00:00,34309747.72499259,34309747.72499257,0.0 
 10/24  14:00:00,33832670.37183694,33832670.37183694,0.0 
 10/24  15:00:00,35723968.679739885,35723968.67973988,0.0 
 10/24  16:00:00,35841425.405679524,35841425.405679524,0.0 
 10/24  17:00:00,24155469.174891543,24155469.17489154,0.0 
 10/24  18:00:00,16954215.37660671,16954215.37660671,0.0 
 10/24  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/24  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/24  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/24  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/24  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/24  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/25  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/25  02:00:00,8569604.825749658,8569604.82574966,0.0 
 10/25  03:00:00,9019604.825749658,9019604.82574966,0.0 
 10/25  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/25  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/25  06:00:00,20834886.15585828,20834886.15585828,0.0 
 10/25  07:00:00,19119832.197446063,19119832.19744606,0.0 
 10/25  08:00:00,30053681.707248993,30053681.707248986,0.0 
 10/25  09:00:00,30230466.65975957,30230466.659759566,0.0 
 10/25  10:00:00,29747163.650583506,29747163.650583506,0.0 
 10/25  11:00:00,32280487.224926375,32280487.22492637,0.0 
 10/25  12:00:00,28934189.40525817,28934189.40525817,0.0 
 10/25  13:00:00,32855528.0103391,32855528.010339092,0.0 
 10/25  14:00:00,32419714.842389952,32419714.84238995,0.0 
 10/25  15:00:00,34560258.428877026,34560258.428877026,0.0 
 10/25  16:00:00,34745791.46476714,34745791.46476714,0.0 
 10/25  17:00:00,23124334.752707448,23124334.752707444,0.0 
 10/25  18:00:00,16954215.37660671,16954215.37660671,0.0 
 10/25  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/25  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/25  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/25  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/25  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/25  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/26  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/26  02:00:00,8569604.825749658,8569604.82574966,0.0 
 10/26  03:00:00,8569604.825749658,8569604.82574966,0.0 
 10/26  04:00:00,8569604.825749658,8569604.82574966,0.0 
 10/26  05:00:00,8569604.825749658,8569604.82574966,0.0 
 10/26  06:00:00,20480444.70621496,20480444.70621496,0.0 
 10/26  07:00:00,19181830.7538532,19181830.753853194,0.0 
 10/26  08:00:00,29927666.77777309,29927666.777773082,0.0 
 10/26  09:00:00,30446997.678627204,30446997.6786272,0.0 
 10/26  10:00:00,29871491.062841497,29871491.062841494,0.0 
 10/26  11:00:00,31984031.485489577,31984031.485489573,0.0 
 10/26  12:00:00,28899629.21056318,28899629.210563175,0.0 
 10/26  13:00:00,33373162.668226805,33373162.668226805,0.0 
 10/26  14:00:00,32402467.465216454,32402467.465216454,0.0 
 10/26  15:00:00,33947841.83912192,33947841.83912192,0.0 
 10/26  16:00:00,33923566.952212796,33923566.95221279,0.0 
 10/26  17:00:00,22506549.541256845,22506549.541256838,0.0 
 10/26  18:00:00,16954215.37660671,16954215.37660671,0.0 
 10/26  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/26  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/26  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/26  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/26  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/26  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/27  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/27  02:00:00,8569604.825749658,8569604.82574966,0.0 
 10/27  03:00:00,8569604.825749658,8569604.82574966,0.0 
 10/27  04:00:00,8569604.825749658,8569604.82574966,0.0 
 10/27  05:00:00,8569604.825749658,8569604.82574966,0.0 
 10/27  06:00:00,20145287.123929475,20145287.12392947,0.0 
 10/27  07:00:00,19228440.871792562,19228440.871792562,0.0 
 10/27  08:00:00,30151848.18239146,30151848.182391454,0.0 
 10/27  09:00:00,30446858.258567765,30446858.258567758,0.0 
 10/27  10:00:00,29696827.846255936,29696827.846255936,0.0 
 10/27  11:00:00,31559412.660365477,31559412.660365473,0.0 
 10/27  12:00:00,27607207.511294536,27607207.511294536,0.0 
 10/27  13:00:00,31988774.81069385,31988774.81069385,0.0 
 10/27  14:00:00,30790653.72953928,30790653.729539275,0.0 
 10/27  15:00:00,32273162.543101348,32273162.543101348,0.0 
 10/27  16:00:00,32108349.291368328,32108349.291368328,0.0 
 10/27  17:00:00,20777885.73646684,20777885.736466836,0.0 
 10/27  18:00:00,16954215.37660671,16954215.37660671,0.0 
 10/27  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/27  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/27  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/27  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/27  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/27  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/28  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/28  02:00:00,5504338.596677196,5504338.596677196,0.0 
 10/28  03:00:00,5504338.596677196,5504338.596677196,0.0 
 10/28  04:00:00,5504338.596677196,5504338.596677196,0.0 
 10/28  05:00:00,5504338.596677196,5504338.596677196,0.0 
 10/28  06:00:00,6695938.596677196,6695938.596677196,0.0 
 10/28  07:00:00,5045428.596677196,5045428.596677196,0.0 
 10/28  08:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  17:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  18:00:00,6695938.596677196,6695938.596677196,0.0 
 10/28  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/28  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/28  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/28  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/28  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/28  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/29  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/29  02:00:00,6179338.596677196,6179338.596677196,0.0 
 10/29  03:00:00,5729338.596677196,5729338.596677196,0.0 
 10/29  04:00:00,6179338.596677196,6179338.596677196,0.0 
 10/29  05:00:00,6404338.596677196,6404338.596677196,0.0 
 10/29  06:00:00,7595938.596677196,7595938.596677196,0.0 
 10/29  07:00:00,5945428.596677196,5945428.596677196,0.0 
 10/29  08:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  17:00:00,5045428.596677196,5045428.596677196,0.0 
 10/29  18:00:00,6695938.596677196,6695938.596677196,0.0 
 10/29  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/29  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/29  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/29  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/29  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/29  24:00:00,8794604.825749658,8794604.82574966,0.0 
 10/30  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/30  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/30  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/30  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/30  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/30  06:00:00,20251522.976528265,20251522.97652827,0.0 
 10/30  07:00:00,21150604.210021622,21150604.210021615,0.0 
 10/30  08:00:00,29561056.203503676,29561056.203503676,0.0 
 10/30  09:00:00,29179193.291822348,29179193.291822344,0.0 
 10/30  10:00:00,27394620.7708645,27394620.770864498,0.0 
 10/30  11:00:00,28878295.724933047,28878295.72493304,0.0 
 10/30  12:00:00,25795457.52510006,25795457.525100056,0.0 
 10/30  13:00:00,28401855.23944708,28401855.239447076,0.0 
 10/30  14:00:00,28051383.689467266,28051383.689467266,0.0 
 10/30  15:00:00,29272335.83471255,29272335.834712543,0.0 
 10/30  16:00:00,29525612.09726377,29525612.097263765,0.0 
 10/30  17:00:00,20733626.66945627,20733626.669456266,0.0 
 10/30  18:00:00,17412389.269417237,17412389.269417234,0.0 
 10/30  19:00:00,10883935.254119202,10883935.254119204,0.0 
 10/30  20:00:00,9899331.820964705,9899331.820964705,0.0 
 10/30  21:00:00,9224331.820964705,9224331.820964705,0.0 
 10/30  22:00:00,8563188.731125657,8563188.731125657,0.0 
 10/30  23:00:00,7265454.451684226,7265454.451684226,0.0 
 10/30  24:00:00,9469604.825749658,9469604.82574966,0.0 
 10/31  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/31  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/31  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/31  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/31  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/31  06:00:00,19868270.40719433,19868270.40719433,0.0 
 10/31  07:00:00,22704030.114593446,22704030.114593443,0.0 
 10/31  08:00:00,29576232.933429964,29576232.93342996,0.0 
 10/31  09:00:00,29145454.928744745,29145454.92874474,0.0 
 10/31  10:00:00,28313663.632727068,28313663.632727068,0.0 
 10/31  11:00:00,29377881.211803623,29377881.211803615,0.0 
 10/31  12:00:00,27303856.81298162,27303856.812981617,0.0 
 10/31  13:00:00,29353267.126644865,29353267.126644865,0.0 
 10/31  14:00:00,28501721.291556776,28501721.291556768,0.0 
 10/31  15:00:00,29596355.91209067,29596355.912090667,0.0 
 10/31  16:00:00,29610762.3657454,29610762.365745395,0.0 
 10/31  17:00:00,22746428.167178124,22746428.16717812,0.0 
 10/31  18:00:00,18802421.13413404,18802421.13413404,0.0 
