Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 10/12  03:00:00,8794604.825749658,8794604.82574966,0.0 
 10/12  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/12  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/12  06:00:00,22505111.746327873,22505111.74632787,0.0 
 10/12  07:00:00,19661727.204710476,19661727.204710476,0.0 
 10/12  08:00:00,30086946.55116235,30086946.551162347,0.0 
 10/12  09:00:00,30898883.268035956,30898883.26803595,0.0 
 10/12  10:00:00,30619288.80703274,30619288.80703274,0.0 
 10/12  11:00:00,32771233.556925733,32771233.55692573,0.0 
 10/12  12:00:00,29595980.38060495,29595980.38060495,0.0 
 10/12  13:00:00,34095701.754649535,34095701.75464953,0.0 
 10/12  14:00:00,33558589.93537086,33558589.93537086,0.0 
 10/12  15:00:00,35728954.99274826,35728954.99274826,0.0 
 10/12  16:00:00,36543152.92228068,36543152.92228067,0.0 
 10/12  17:00:00,25489930.513912175,25489930.513912167,0.0 
 10/12  18:00:00,16383837.519488264,16383837.519488264,0.0 
 10/12  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/12  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/12  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/12  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/12  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/12  24:00:00,9019604.825749658,9019604.82574966,0.0 
 10/13  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/13  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/13  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/13  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/13  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/13  06:00:00,21017492.057070766,21017492.057070766,0.0 
 10/13  07:00:00,18978658.21256146,18978658.21256146,0.0 
 10/13  08:00:00,30692719.45390213,30692719.453902125,0.0 
 10/13  09:00:00,33020987.470285133,33020987.470285133,0.0 
 10/13  10:00:00,33083871.881982513,33083871.881982505,0.0 
 10/13  11:00:00,35332678.07537323,35332678.07537322,0.0 
 10/13  12:00:00,32362179.48727177,32362179.48727177,0.0 
 10/13  13:00:00,36287159.91137317,36287159.91137317,0.0 
 10/13  14:00:00,35916266.55763709,35916266.557637095,0.0 
 10/13  15:00:00,38256438.10692337,38256438.10692337,0.0 
 10/13  16:00:00,38589805.44345381,38589805.4434538,0.0 
 10/13  17:00:00,26835495.569056235,26835495.569056228,0.0 
 10/13  18:00:00,16384246.114371326,16384246.114371326,0.0 
 10/13  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/13  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/13  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/13  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/13  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/13  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/14  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/14  02:00:00,5504338.596677196,5504338.596677196,0.0 
 10/14  03:00:00,5504338.596677196,5504338.596677196,0.0 
 10/14  04:00:00,5504338.596677196,5504338.596677196,0.0 
 10/14  05:00:00,5504338.596677196,5504338.596677196,0.0 
 10/14  06:00:00,6695938.596677196,6695938.596677196,0.0 
 10/14  07:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  08:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  17:00:00,4495258.596677196,4495258.596677196,0.0 
 10/14  18:00:00,6145768.596677196,6145768.596677196,0.0 
 10/14  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/14  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/14  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/14  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/14  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/14  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/15  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/15  02:00:00,5504338.596677196,5504338.596677196,0.0 
 10/15  03:00:00,5504338.596677196,5504338.596677196,0.0 
 10/15  04:00:00,5504338.596677196,5504338.596677196,0.0 
 10/15  05:00:00,5504338.596677196,5504338.596677196,0.0 
 10/15  06:00:00,6695938.596677196,6695938.596677196,0.0 
 10/15  07:00:00,4945258.596677196,4945258.596677196,0.0 
 10/15  08:00:00,4720258.596677196,4720258.596677196,0.0 
 10/15  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  17:00:00,4495258.596677196,4495258.596677196,0.0 
 10/15  18:00:00,6145768.596677196,6145768.596677196,0.0 
 10/15  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/15  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/15  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/15  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/15  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/15  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  02:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  03:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  04:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  05:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  06:00:00,24772969.83804555,24772969.83804555,0.0 
 10/16  07:00:00,21208651.817430004,21208651.817430004,0.0 
 10/16  08:00:00,33839307.2284922,33839307.2284922,0.0 
 10/16  09:00:00,35030890.36371594,35030890.36371594,0.0 
 10/16  10:00:00,34666362.08679582,34666362.086795814,0.0 
 10/16  11:00:00,36094246.3381892,36094246.3381892,0.0 
 10/16  12:00:00,32061919.550085597,32061919.55008559,0.0 
 10/16  13:00:00,35528661.51652275,35528661.51652275,0.0 
 10/16  14:00:00,33626553.34674997,33626553.34674997,0.0 
 10/16  15:00:00,34439974.43828003,34439974.43828003,0.0 
 10/16  16:00:00,34238631.65850537,34238631.65850537,0.0 
 10/16  17:00:00,21845216.61772937,21845216.617729366,0.0 
 10/16  18:00:00,16398046.696559802,16398046.696559802,0.0 
 10/16  19:00:00,10208935.254119202,10208935.254119204,0.0 
 10/16  20:00:00,9899331.820964705,9899331.820964705,0.0 
 10/16  21:00:00,9899331.820964705,9899331.820964705,0.0 
 10/16  22:00:00,9013188.731125657,9013188.731125657,0.0 
 10/16  23:00:00,7265454.451684226,7265454.451684226,0.0 
 10/16  24:00:00,9469604.825749658,9469604.82574966,0.0 
 10/17  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/17  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/17  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/17  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/17  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/17  06:00:00,21428848.95951086,21428848.959510855,0.0 
 10/17  07:00:00,20036392.853244796,20036392.853244793,0.0 
 10/17  08:00:00,30198285.173877344,30198285.17387734,0.0 
 10/17  09:00:00,30316180.672540493,30316180.672540493,0.0 
 10/17  10:00:00,29076577.41652229,29076577.416522287,0.0 
 10/17  11:00:00,30070011.60450025,30070011.604500245,0.0 
 10/17  12:00:00,26429809.605665974,26429809.605665967,0.0 
 10/17  13:00:00,30438922.69406406,30438922.694064055,0.0 
 10/17  14:00:00,30343140.75829841,30343140.7582984,0.0 
 10/17  15:00:00,32375093.95731948,32375093.957319476,0.0 
 10/17  16:00:00,32686412.870228734,32686412.870228734,0.0 
 10/17  17:00:00,21195584.495776094,21195584.495776087,0.0 
 10/17  18:00:00,16387416.566458344,16387416.566458344,0.0 
 10/17  19:00:00,10883935.254119202,10883935.254119204,0.0 
 10/17  20:00:00,9899331.820964705,9899331.820964705,0.0 
 10/17  21:00:00,9899331.820964705,9899331.820964705,0.0 
 10/17  22:00:00,9013188.731125657,9013188.731125657,0.0 
 10/17  23:00:00,7265454.451684226,7265454.451684226,0.0 
 10/17  24:00:00,9469604.825749658,9469604.82574966,0.0 
 10/18  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/18  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/18  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/18  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/18  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/18  06:00:00,20449557.867780443,20449557.86778044,0.0 
 10/18  07:00:00,21050323.35300858,21050323.353008576,0.0 
 10/18  08:00:00,29419501.99034764,29419501.99034764,0.0 
 10/18  09:00:00,29652702.65500057,29652702.65500057,0.0 
 10/18  10:00:00,29801098.66486054,29801098.66486054,0.0 
 10/18  11:00:00,32139108.944029555,32139108.944029547,0.0 
 10/18  12:00:00,28960759.131781586,28960759.13178158,0.0 
 10/18  13:00:00,33527970.669077657,33527970.66907765,0.0 
 10/18  14:00:00,33043303.666161627,33043303.666161627,0.0 
 10/18  15:00:00,34670830.2248034,34670830.2248034,0.0 
 10/18  16:00:00,34613371.645888105,34613371.6458881,0.0 
 10/18  17:00:00,22797661.11513774,22797661.11513774,0.0 
 10/18  18:00:00,16952488.171264112,16952488.171264112,0.0 
 10/18  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/18  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/18  21:00:00,9899331.820964705,9899331.820964705,0.0 
 10/18  22:00:00,9013188.731125657,9013188.731125657,0.0 
 10/18  23:00:00,7265454.451684226,7265454.451684226,0.0 
 10/18  24:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  06:00:00,20349438.02574185,20349438.025741845,0.0 
 10/19  07:00:00,19803599.759969577,19803599.759969573,0.0 
 10/19  08:00:00,29199335.98495035,29199335.98495035,0.0 
 10/19  09:00:00,29877132.06709412,29877132.067094114,0.0 
 10/19  10:00:00,29733697.05729562,29733697.057295613,0.0 
 10/19  11:00:00,31730701.43494621,31730701.4349462,0.0 
 10/19  12:00:00,28819701.928570498,28819701.928570494,0.0 
 10/19  13:00:00,33619208.097372256,33619208.097372256,0.0 
 10/19  14:00:00,32981415.358133655,32981415.35813365,0.0 
 10/19  15:00:00,34442173.27486093,34442173.27486093,0.0 
 10/19  16:00:00,33969014.16126795,33969014.16126795,0.0 
 10/19  17:00:00,22324511.298137315,22324511.298137307,0.0 
 10/19  18:00:00,16952488.171264112,16952488.171264112,0.0 
 10/19  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/19  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/19  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/19  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/19  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/19  24:00:00,9019604.825749658,9019604.82574966,0.0 
 10/20  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/20  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/20  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/20  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/20  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/20  06:00:00,20545047.762083374,20545047.762083374,0.0 
 10/20  07:00:00,19821423.907326646,19821423.907326646,0.0 
 10/20  08:00:00,30250342.1911612,30250342.191161197,0.0 
 10/20  09:00:00,29934238.762784153,29934238.762784146,0.0 
 10/20  10:00:00,28147860.347080752,28147860.34708075,0.0 
 10/20  11:00:00,29525566.227485772,29525566.22748577,0.0 
 10/20  12:00:00,26330920.284494225,26330920.28449422,0.0 
 10/20  13:00:00,29386206.95740615,29386206.95740615,0.0 
 10/20  14:00:00,28113049.7384314,28113049.7384314,0.0 
 10/20  15:00:00,29939471.087989405,29939471.087989397,0.0 
 10/20  16:00:00,30221193.737001337,30221193.737001337,0.0 
 10/20  17:00:00,20183039.646850906,20183039.6468509,0.0 
 10/20  18:00:00,16952488.171264112,16952488.171264112,0.0 
 10/20  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/20  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/20  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/20  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/20  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/20  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/21  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/21  02:00:00,6179338.596677196,6179338.596677196,0.0 
 10/21  03:00:00,6404338.596677196,6404338.596677196,0.0 
 10/21  04:00:00,6404338.596677196,6404338.596677196,0.0 
 10/21  05:00:00,6404338.596677196,6404338.596677196,0.0 
 10/21  06:00:00,7595938.596677196,7595938.596677196,0.0 
 10/21  07:00:00,5945428.596677196,5945428.596677196,0.0 
 10/21  08:00:00,4720258.596677196,4720258.596677196,0.0 
 10/21  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  17:00:00,4495258.596677196,4495258.596677196,0.0 
 10/21  18:00:00,6695938.596677196,6695938.596677196,0.0 
 10/21  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/21  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/21  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/21  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/21  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/21  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/22  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/22  02:00:00,5504338.596677196,5504338.596677196,0.0 
 10/22  03:00:00,5504338.596677196,5504338.596677196,0.0 
 10/22  04:00:00,5504338.596677196,5504338.596677196,0.0 
 10/22  05:00:00,5504338.596677196,5504338.596677196,0.0 
 10/22  06:00:00,6695938.596677196,6695938.596677196,0.0 
 10/22  07:00:00,5495428.596677196,5495428.596677196,0.0 
 10/22  08:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  17:00:00,4495258.596677196,4495258.596677196,0.0 
 10/22  18:00:00,6695938.596677196,6695938.596677196,0.0 
 10/22  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/22  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/22  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/22  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/22  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/22  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/23  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/23  02:00:00,9019604.825749658,9019604.82574966,0.0 
 10/23  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/23  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/23  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/23  06:00:00,21320698.770270333,21320698.770270333,0.0 
 10/23  07:00:00,19160095.516960934,19160095.516960934,0.0 
 10/23  08:00:00,30353125.69910702,30353125.699107014,0.0 
 10/23  09:00:00,31602530.861960646,31602530.861960642,0.0 
 10/23  10:00:00,31589926.939931527,31589926.93993152,0.0 
 10/23  11:00:00,33880718.53913908,33880718.539139085,0.0 
 10/23  12:00:00,30836890.35822432,30836890.35822432,0.0 
 10/23  13:00:00,35101363.14716737,35101363.14716736,0.0 
 10/23  14:00:00,34173912.94530388,34173912.94530388,0.0 
 10/23  15:00:00,35600189.335934274,35600189.335934274,0.0 
 10/23  16:00:00,35114294.38489526,35114294.38489526,0.0 
 10/23  17:00:00,23793879.48556552,23793879.48556552,0.0 
 10/23  18:00:00,16952488.171264112,16952488.171264112,0.0 
 10/23  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/23  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/23  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/23  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/23  23:00:00,7040454.451684226,7040454.451684226,0.0 
 10/23  24:00:00,9469604.825749658,9469604.82574966,0.0 
 10/24  01:00:00,8794604.825749658,8794604.82574966,0.0 
 10/24  02:00:00,9019604.825749658,9019604.82574966,0.0 
 10/24  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/24  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/24  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/24  06:00:00,20987387.072234694,20987387.072234698,0.0 
 10/24  07:00:00,19678280.01971938,19678280.019719377,0.0 
 10/24  08:00:00,29821035.5822337,29821035.582233697,0.0 
 10/24  09:00:00,31220256.92779101,31220256.927791007,0.0 
 10/24  10:00:00,31330889.320249774,31330889.32024977,0.0 
 10/24  11:00:00,33458721.425432254,33458721.42543225,0.0 
 10/24  12:00:00,30057739.64137314,30057739.641373135,0.0 
 10/24  13:00:00,34307054.99637195,34307054.99637194,0.0 
 10/24  14:00:00,33830395.58563106,33830395.58563106,0.0 
 10/24  15:00:00,35721232.07809426,35721232.07809426,0.0 
 10/24  16:00:00,35838732.724391334,35838732.72439133,0.0 
 10/24  17:00:00,24152868.08965367,24152868.089653663,0.0 
 10/24  18:00:00,16952488.171264112,16952488.171264112,0.0 
 10/24  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/24  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/24  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/24  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/24  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/24  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/25  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/25  02:00:00,8569604.825749658,8569604.82574966,0.0 
 10/25  03:00:00,9019604.825749658,9019604.82574966,0.0 
 10/25  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/25  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/25  06:00:00,20832638.62889642,20832638.62889642,0.0 
 10/25  07:00:00,19117994.443646576,19117994.443646573,0.0 
 10/25  08:00:00,30051234.49689196,30051234.496891953,0.0 
 10/25  09:00:00,30227978.97908316,30227978.979083158,0.0 
 10/25  10:00:00,29744902.553012155,29744902.553012155,0.0 
 10/25  11:00:00,32277878.869303495,32277878.869303495,0.0 
 10/25  12:00:00,28932059.085340906,28932059.085340902,0.0 
 10/25  13:00:00,32852955.85807238,32852955.858072374,0.0 
 10/25  14:00:00,32417539.999911774,32417539.999911774,0.0 
 10/25  15:00:00,34557634.40379192,34557634.40379191,0.0 
 10/25  16:00:00,34743162.83485716,34743162.83485715,0.0 
 10/25  17:00:00,23121778.557415098,23121778.557415098,0.0 
 10/25  18:00:00,16952488.171264112,16952488.171264112,0.0 
 10/25  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/25  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/25  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/25  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/25  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/25  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/26  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/26  02:00:00,8569604.825749658,8569604.82574966,0.0 
 10/26  03:00:00,8569604.825749658,8569604.82574966,0.0 
 10/26  04:00:00,8569604.825749658,8569604.82574966,0.0 
 10/26  05:00:00,8569604.825749658,8569604.82574966,0.0 
 10/26  06:00:00,20477899.166208453,20477899.166208453,0.0 
 10/26  07:00:00,19179996.17445951,19179996.174459506,0.0 
 10/26  08:00:00,29925259.42548878,29925259.425488777,0.0 
 10/26  09:00:00,30444336.55731278,30444336.55731278,0.0 
 10/26  10:00:00,29869329.334022775,29869329.334022775,0.0 
 10/26  11:00:00,31981476.04937543,31981476.04937543,0.0 
 10/26  12:00:00,28897473.73025498,28897473.730254974,0.0 
 10/26  13:00:00,33370574.863604248,33370574.863604248,0.0 
 10/26  14:00:00,32400338.95361223,32400338.953612223,0.0 
 10/26  15:00:00,33945209.47028342,33945209.47028341,0.0 
 10/26  16:00:00,33921008.045108415,33921008.04510841,0.0 
 10/26  17:00:00,22504032.31939606,22504032.319396056,0.0 
 10/26  18:00:00,16952488.171264112,16952488.171264112,0.0 
 10/26  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/26  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/26  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/26  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/26  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/26  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/27  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/27  02:00:00,8569604.825749658,8569604.82574966,0.0 
 10/27  03:00:00,8569604.825749658,8569604.82574966,0.0 
 10/27  04:00:00,8569604.825749658,8569604.82574966,0.0 
 10/27  05:00:00,8569604.825749658,8569604.82574966,0.0 
 10/27  06:00:00,20142951.255696528,20142951.255696528,0.0 
 10/27  07:00:00,19226610.192632698,19226610.192632698,0.0 
 10/27  08:00:00,30149483.858018257,30149483.858018253,0.0 
 10/27  09:00:00,30444282.84072882,30444282.84072881,0.0 
 10/27  10:00:00,29694734.60545085,29694734.605450846,0.0 
 10/27  11:00:00,31556836.325336076,31556836.325336073,0.0 
 10/27  12:00:00,27605277.38851681,27605277.388516806,0.0 
 10/27  13:00:00,31986207.174821332,31986207.174821325,0.0 
 10/27  14:00:00,30788538.038557854,30788538.038557854,0.0 
 10/27  15:00:00,32270652.62431028,32270652.62431028,0.0 
 10/27  16:00:00,32105840.515718903,32105840.5157189,0.0 
 10/27  17:00:00,20775837.804713815,20775837.80471381,0.0 
 10/27  18:00:00,16952488.171264112,16952488.171264112,0.0 
 10/27  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/27  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/27  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/27  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/27  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/27  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/28  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/28  02:00:00,5504338.596677196,5504338.596677196,0.0 
 10/28  03:00:00,5504338.596677196,5504338.596677196,0.0 
 10/28  04:00:00,5504338.596677196,5504338.596677196,0.0 
 10/28  05:00:00,5504338.596677196,5504338.596677196,0.0 
 10/28  06:00:00,6695938.596677196,6695938.596677196,0.0 
 10/28  07:00:00,5045428.596677196,5045428.596677196,0.0 
 10/28  08:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  17:00:00,4495258.596677196,4495258.596677196,0.0 
 10/28  18:00:00,6695938.596677196,6695938.596677196,0.0 
 10/28  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/28  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/28  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/28  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/28  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/28  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/29  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/29  02:00:00,6179338.596677196,6179338.596677196,0.0 
 10/29  03:00:00,5729338.596677196,5729338.596677196,0.0 
 10/29  04:00:00,6179338.596677196,6179338.596677196,0.0 
 10/29  05:00:00,6404338.596677196,6404338.596677196,0.0 
 10/29  06:00:00,7595938.596677196,7595938.596677196,0.0 
 10/29  07:00:00,5945428.596677196,5945428.596677196,0.0 
 10/29  08:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/29  17:00:00,5045428.596677196,5045428.596677196,0.0 
 10/29  18:00:00,6695938.596677196,6695938.596677196,0.0 
 10/29  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/29  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/29  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/29  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/29  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/29  24:00:00,8794604.825749658,8794604.82574966,0.0 
 10/30  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/30  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/30  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/30  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/30  05:00:00,9469604.825749658,9469604.82574966,0.0 
