Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 11/22  19:00:00,17407465.134857163,17407465.134857167,0.0 
 11/22  20:00:00,10208935.254119202,10208935.254119204,0.0 
 11/22  21:00:00,9899331.820964705,9899331.820964705,0.0 
 11/22  22:00:00,9899331.820964705,9899331.820964705,0.0 
 11/22  23:00:00,9013188.731125657,9013188.731125657,0.0 
 11/22  24:00:00,7265454.451684226,7265454.451684226,0.0 
 11/23  01:00:00,6404338.596677196,6404338.596677196,0.0 
 11/23  02:00:00,6404338.596677196,6404338.596677196,0.0 
 11/23  03:00:00,6404338.596677196,6404338.596677196,0.0 
 11/23  04:00:00,6404338.596677196,6404338.596677196,0.0 
 11/23  05:00:00,6404338.596677196,6404338.596677196,0.0 
 11/23  06:00:00,6404338.596677196,6404338.596677196,0.0 
 11/23  07:00:00,7045768.596677196,7045768.596677196,0.0 
 11/23  08:00:00,5395258.596677196,5395258.596677196,0.0 
 11/23  09:00:00,5395258.596677196,5395258.596677196,0.0 
 11/23  10:00:00,5395258.596677196,5395258.596677196,0.0 
 11/23  11:00:00,5395258.596677196,5395258.596677196,0.0 
 11/23  12:00:00,5395258.596677196,5395258.596677196,0.0 
 11/23  13:00:00,5395258.596677196,5395258.596677196,0.0 
 11/23  14:00:00,5395258.596677196,5395258.596677196,0.0 
 11/23  15:00:00,4720258.596677196,4720258.596677196,0.0 
 11/23  16:00:00,5170258.596677196,5170258.596677196,0.0 
 11/23  17:00:00,6495598.596677196,6495598.596677196,0.0 
 11/23  18:00:00,7595938.596677196,7595938.596677196,0.0 
 11/23  19:00:00,7595938.596677196,7595938.596677196,0.0 
 11/23  20:00:00,6794038.596677196,6794038.596677196,0.0 
 11/23  21:00:00,6794038.596677196,6794038.596677196,0.0 
 11/23  22:00:00,6794038.596677196,6794038.596677196,0.0 
 11/23  23:00:00,6794038.596677196,6794038.596677196,0.0 
 11/23  24:00:00,6794038.596677196,6794038.596677196,0.0 
 11/24  01:00:00,9469604.825749658,9469604.82574966,0.0 
 11/24  02:00:00,9469604.825749658,9469604.82574966,0.0 
 11/24  03:00:00,9469604.825749658,9469604.82574966,0.0 
 11/24  04:00:00,9469604.825749658,9469604.82574966,0.0 
 11/24  05:00:00,9469604.825749658,9469604.82574966,0.0 
 11/24  06:00:00,9469604.825749658,9469604.82574966,0.0 
 11/24  07:00:00,26206296.904083103,26206296.904083103,971588.3061029676 
 11/24  08:00:00,32202492.866358962,32202492.866358966,375164.1382391456 
 11/24  09:00:00,31752585.06232929,31752585.062329292,0.0 
 11/24  10:00:00,30290740.399355236,30290740.39935524,0.0 
 11/24  11:00:00,28607193.301844534,28607193.301844534,0.0 
 11/24  12:00:00,29538407.485130798,29538407.485130798,0.0 
 11/24  13:00:00,25386597.24836348,25386597.24836348,0.0 
 11/24  14:00:00,28256137.818761867,28256137.818761867,0.0 
 11/24  15:00:00,27217689.120059144,27217689.120059144,0.0 
 11/24  16:00:00,28378751.095101845,28378751.095101845,0.0 
 11/24  17:00:00,30222970.927874744,30222970.927874744,0.0 
 11/24  18:00:00,22967904.97696269,22967904.97696269,0.0 
 11/24  19:00:00,19078189.647335228,19078189.647335228,0.0 
 11/24  20:00:00,10883935.254119202,10883935.254119204,0.0 
 11/24  21:00:00,9899331.820964705,9899331.820964705,0.0 
 11/24  22:00:00,9899331.820964705,9899331.820964705,0.0 
 11/24  23:00:00,9013188.731125657,9013188.731125657,0.0 
 11/24  24:00:00,7265454.451684226,7265454.451684226,0.0 
 11/25  01:00:00,6404338.596677196,6404338.596677196,0.0 
 11/25  02:00:00,6404338.596677196,6404338.596677196,0.0 
 11/25  03:00:00,6404338.596677196,6404338.596677196,0.0 
 11/25  04:00:00,6404338.596677196,6404338.596677196,0.0 
 11/25  05:00:00,5729338.596677196,5729338.596677196,0.0 
 11/25  06:00:00,6179338.596677196,6179338.596677196,0.0 
 11/25  07:00:00,7595938.596677196,7595938.596677196,0.0 
 11/25  08:00:00,5395258.596677196,5395258.596677196,0.0 
 11/25  09:00:00,4495258.596677196,4495258.596677196,0.0 
 11/25  10:00:00,4495258.596677196,4495258.596677196,0.0 
 11/25  11:00:00,4495258.596677196,4495258.596677196,0.0 
 11/25  12:00:00,4495258.596677196,4495258.596677196,0.0 
 11/25  13:00:00,4495258.596677196,4495258.596677196,0.0 
 11/25  14:00:00,4495258.596677196,4495258.596677196,0.0 
 11/25  15:00:00,4495258.596677196,4495258.596677196,0.0 
 11/25  16:00:00,4495258.596677196,4495258.596677196,0.0 
 11/25  17:00:00,5595598.596677196,5595598.596677196,0.0 
 11/25  18:00:00,6695938.596677196,6695938.596677196,0.0 
 11/25  19:00:00,6695938.596677196,6695938.596677196,0.0 
 11/25  20:00:00,5894038.596677196,5894038.596677196,0.0 
 11/25  21:00:00,6344038.596677196,6344038.596677196,0.0 
 11/25  22:00:00,6794038.596677196,6794038.596677196,0.0 
 11/25  23:00:00,6794038.596677196,6794038.596677196,0.0 
 11/25  24:00:00,6794038.596677196,6794038.596677196,0.0 
 11/26  01:00:00,6404338.596677196,6404338.596677196,0.0 
 11/26  02:00:00,6404338.596677196,6404338.596677196,0.0 
 11/26  03:00:00,6404338.596677196,6404338.596677196,0.0 
 11/26  04:00:00,6404338.596677196,6404338.596677196,0.0 
 11/26  05:00:00,6404338.596677196,6404338.596677196,0.0 
 11/26  06:00:00,6404338.596677196,6404338.596677196,0.0 
 11/26  07:00:00,7595938.596677196,7595938.596677196,0.0 
 11/26  08:00:00,5395258.596677196,5395258.596677196,0.0 
 11/26  09:00:00,5395258.596677196,5395258.596677196,0.0 
 11/26  10:00:00,5395258.596677196,5395258.596677196,0.0 
 11/26  11:00:00,5395258.596677196,5395258.596677196,0.0 
 11/26  12:00:00,5395258.596677196,5395258.596677196,0.0 
 11/26  13:00:00,5395258.596677196,5395258.596677196,0.0 
 11/26  14:00:00,4495258.596677196,4495258.596677196,0.0 
 11/26  15:00:00,4720258.596677196,4720258.596677196,0.0 
 11/26  16:00:00,5395258.596677196,5395258.596677196,0.0 
 11/26  17:00:00,6495598.596677196,6495598.596677196,0.0 
 11/26  18:00:00,7595938.596677196,7595938.596677196,0.0 
 11/26  19:00:00,7595938.596677196,7595938.596677196,0.0 
 11/26  20:00:00,6794038.596677196,6794038.596677196,0.0 
 11/26  21:00:00,6794038.596677196,6794038.596677196,0.0 
 11/26  22:00:00,6794038.596677196,6794038.596677196,0.0 
 11/26  23:00:00,6794038.596677196,6794038.596677196,0.0 
 11/26  24:00:00,6794038.596677196,6794038.596677196,0.0 
 11/27  01:00:00,9469604.825749658,9469604.82574966,0.0 
 11/27  02:00:00,9469604.825749658,9469604.82574966,0.0 
 11/27  03:00:00,9469604.825749658,9469604.82574966,0.0 
 11/27  04:00:00,9469604.825749658,9469604.82574966,0.0 
 11/27  05:00:00,9469604.825749658,9469604.82574966,0.0 
 11/27  06:00:00,9469604.825749658,9469604.82574966,0.0 
 11/27  07:00:00,27201939.397238277,27201939.397238284,1832763.7278845634 
 11/27  08:00:00,32754543.607709844,32754543.607709847,2626815.751655241 
 11/27  09:00:00,32802356.092285488,32802356.09228549,0.0 
 11/27  10:00:00,31035380.253252845,31035380.25325284,0.0 
 11/27  11:00:00,29051247.52797826,29051247.527978256,0.0 
 11/27  12:00:00,29574683.080257706,29574683.08025771,0.0 
 11/27  13:00:00,26639883.98188805,26639883.98188805,0.0 
 11/27  14:00:00,29290390.433317043,29290390.433317043,0.0 
 11/27  15:00:00,28429708.597435277,28429708.597435277,0.0 
 11/27  16:00:00,29749819.635423377,29749819.63542338,0.0 
 11/27  17:00:00,31949224.37533202,31949224.37533202,0.0 
 11/27  18:00:00,27073498.58011893,27073498.58011893,0.0 
 11/27  19:00:00,22816279.852232516,22816279.85223252,0.0 
 11/27  20:00:00,10883935.254119202,10883935.254119204,0.0 
 11/27  21:00:00,9899331.820964705,9899331.820964705,0.0 
 11/27  22:00:00,9899331.820964705,9899331.820964705,0.0 
 11/27  23:00:00,9013188.731125657,9013188.731125657,0.0 
 11/27  24:00:00,7265454.451684226,7265454.451684226,0.0 
 11/28  01:00:00,9469604.825749658,9469604.82574966,0.0 
 11/28  02:00:00,9469604.825749658,9469604.82574966,0.0 
 11/28  03:00:00,9469604.825749658,9469604.82574966,0.0 
 11/28  04:00:00,9469604.825749658,9469604.82574966,0.0 
 11/28  05:00:00,9469604.825749658,9469604.82574966,0.0 
 11/28  06:00:00,9469604.825749658,9469604.82574966,0.0 
 11/28  07:00:00,26253390.345373724,26253390.34537373,166604.81910798402 
 11/28  08:00:00,33583493.42035924,33583493.42035924,5966.736433345229 
 11/28  09:00:00,34577720.47642662,34577720.47642662,0.0 
 11/28  10:00:00,32576042.770149443,32576042.77014944,0.0 
 11/28  11:00:00,30027686.19555851,30027686.195558514,0.0 
 11/28  12:00:00,30917876.25691635,30917876.25691635,0.0 
 11/28  13:00:00,31175906.75660708,31175906.756607074,0.0 
 11/28  14:00:00,31910052.904852256,31910052.904852252,0.0 
 11/28  15:00:00,29886820.844243612,29886820.84424361,0.0 
 11/28  16:00:00,33052637.76443822,33052637.76443822,0.0 
 11/28  17:00:00,35141202.05971984,35141202.05971984,0.0 
 11/28  18:00:00,35747013.80629764,35747013.80629764,1568985.8051970345 
 11/28  19:00:00,30746312.63950379,30746312.63950379,373370.274794959 
 11/28  20:00:00,10883935.254119202,10883935.254119204,0.0 
 11/28  21:00:00,9899331.820964705,9899331.820964705,0.0 
 11/28  22:00:00,9899331.820964705,9899331.820964705,0.0 
 11/28  23:00:00,9013188.731125657,9013188.731125657,0.0 
 11/28  24:00:00,7265454.451684226,7265454.451684226,0.0 
 11/29  01:00:00,9469604.825749658,9469604.82574966,0.0 
 11/29  02:00:00,9469604.825749658,9469604.82574966,0.0 
 11/29  03:00:00,9469604.825749658,9469604.82574966,0.0 
 11/29  04:00:00,9469604.825749658,9469604.82574966,0.0 
 11/29  05:00:00,9469604.825749658,9469604.82574966,0.0 
 11/29  06:00:00,9469604.825749658,9469604.82574966,0.0 
 11/29  07:00:00,33955938.70728961,33955938.70728961,7570212.879971525 
 11/29  08:00:00,36915267.6390462,36915267.6390462,17931640.226784658 
 11/29  09:00:00,37412904.167417176,37412904.16741717,403369.8304957151 
 11/29  10:00:00,34567017.008567125,34567017.00856712,0.0 
 11/29  11:00:00,32047801.284061722,32047801.284061722,0.0 
 11/29  12:00:00,32180078.152330928,32180078.152330928,0.0 
 11/29  13:00:00,33246687.585316256,33246687.585316252,0.0 
 11/29  14:00:00,31603872.238446724,31603872.23844672,0.0 
 11/29  15:00:00,30627110.22448846,30627110.22448846,0.0 
 11/29  16:00:00,34090625.21930247,34090625.21930247,0.0 
 11/29  17:00:00,36958089.471323594,36958089.471323594,0.0 
 11/29  18:00:00,30581443.577540398,30581443.577540398,25915030.43363501 
 11/29  19:00:00,17852488.171509802,17852488.171509806,39873060.354628935 
 11/29  20:00:00,10883935.254119202,10883935.254119204,0.0 
 11/29  21:00:00,9899331.820964705,9899331.820964705,0.0 
 11/29  22:00:00,9899331.820964705,9899331.820964705,0.0 
 11/29  23:00:00,9013188.731125657,9013188.731125657,0.0 
 11/29  24:00:00,7265454.451684226,7265454.451684226,0.0 
 11/30  01:00:00,9469604.825749658,9469604.82574966,0.0 
 11/30  02:00:00,9469604.825749658,9469604.82574966,0.0 
 11/30  03:00:00,9469604.825749658,9469604.82574966,0.0 
 11/30  04:00:00,9469604.825749658,9469604.82574966,0.0 
 11/30  05:00:00,9469604.825749658,9469604.82574966,0.0 
 11/30  06:00:00,9469604.825749658,9469604.82574966,0.0 
 11/30  07:00:00,33499036.064293742,33499036.064293742,11159877.579931952 
 11/30  08:00:00,35959585.31537099,35959585.31537099,19460167.001182068 
 11/30  09:00:00,36929923.05894757,36929923.05894758,264669.0551437187 
 11/30  10:00:00,33205244.55392912,33205244.553929124,0.0 
 11/30  11:00:00,30721877.03966278,30721877.03966278,0.0 
 11/30  12:00:00,31127935.64903607,31127935.649036072,0.0 
 11/30  13:00:00,28220373.748581152,28220373.74858115,0.0 
 11/30  14:00:00,29735924.77169901,29735924.771699008,0.0 
 11/30  15:00:00,28744399.770018905,28744399.770018905,0.0 
 11/30  16:00:00,29671396.04404337,29671396.04404337,0.0 
 11/30  17:00:00,31531704.263112694,31531704.263112698,0.0 
 11/30  18:00:00,27356550.433737822,27356550.43373782,0.0 
 11/30  19:00:00,25638286.85721513,25638286.857215125,0.0 
 11/30  20:00:00,10883935.254119202,10883935.254119204,0.0 
 11/30  21:00:00,9899331.820964705,9899331.820964705,0.0 
 11/30  22:00:00,9899331.820964705,9899331.820964705,0.0 
 11/30  23:00:00,9013188.731125657,9013188.731125657,0.0 
 11/30  24:00:00,7265454.451684226,7265454.451684226,0.0 
 12/01  01:00:00,9469604.825749658,9469604.82574966,0.0 
 12/01  02:00:00,9469604.825749658,9469604.82574966,0.0 
 12/01  03:00:00,9469604.825749658,9469604.82574966,0.0 
 12/01  04:00:00,9469604.825749658,9469604.82574966,0.0 
 12/01  05:00:00,9469604.825749658,9469604.82574966,0.0 
 12/01  06:00:00,9469604.825749658,9469604.82574966,0.0 
 12/01  07:00:00,28589181.54447055,28589181.54447055,1269418.5155406406 
 12/01  08:00:00,29551917.34066536,29551917.340665363,0.0 
 12/01  09:00:00,30465404.97902395,30465404.97902395,0.0 
 12/01  10:00:00,28573131.365688194,28573131.365688194,0.0 
 12/01  11:00:00,27108824.574466817,27108824.574466813,0.0 
 12/01  12:00:00,27481041.555621445,27481041.555621445,0.0 
 12/01  13:00:00,25029409.27416126,25029409.274161257,0.0 
 12/01  14:00:00,27730019.6586977,27730019.6586977,0.0 
 12/01  15:00:00,27051166.673016485,27051166.67301648,0.0 
 12/01  16:00:00,28347822.559557796,28347822.5595578,0.0 
 12/01  17:00:00,30058331.74561286,30058331.74561286,0.0 
 12/01  18:00:00,22894397.13742078,22894397.13742078,0.0 
 12/01  19:00:00,18455254.751521893,18455254.751521897,0.0 
 12/01  20:00:00,9983935.254119202,9983935.254119204,0.0 
 12/01  21:00:00,8999331.820964705,8999331.820964705,0.0 
 12/01  22:00:00,9899331.820964705,9899331.820964705,0.0 
 12/01  23:00:00,9013188.731125657,9013188.731125657,0.0 
 12/01  24:00:00,7265454.451684226,7265454.451684226,0.0 
 12/02  01:00:00,6404338.596677196,6404338.596677196,0.0 
 12/02  02:00:00,6404338.596677196,6404338.596677196,0.0 
 12/02  03:00:00,6404338.596677196,6404338.596677196,0.0 
 12/02  04:00:00,6404338.596677196,6404338.596677196,0.0 
 12/02  05:00:00,6404338.596677196,6404338.596677196,0.0 
 12/02  06:00:00,6404338.596677196,6404338.596677196,0.0 
 12/02  07:00:00,7595938.596677196,7595938.596677196,0.0 
 12/02  08:00:00,5395258.596677196,5395258.596677196,0.0 
 12/02  09:00:00,5395258.596677196,5395258.596677196,0.0 
 12/02  10:00:00,5395258.596677196,5395258.596677196,0.0 
 12/02  11:00:00,5395258.596677196,5395258.596677196,0.0 
 12/02  12:00:00,5395258.596677196,5395258.596677196,0.0 
 12/02  13:00:00,5395258.596677196,5395258.596677196,0.0 
 12/02  14:00:00,5395258.596677196,5395258.596677196,0.0 
 12/02  15:00:00,5395258.596677196,5395258.596677196,0.0 
 12/02  16:00:00,5395258.596677196,5395258.596677196,0.0 
 12/02  17:00:00,6495598.596677196,6495598.596677196,0.0 
 12/02  18:00:00,7595938.596677196,7595938.596677196,0.0 
 12/02  19:00:00,7595938.596677196,7595938.596677196,0.0 
 12/02  20:00:00,6794038.596677196,6794038.596677196,0.0 
 12/02  21:00:00,6794038.596677196,6794038.596677196,0.0 
 12/02  22:00:00,6794038.596677196,6794038.596677196,0.0 
 12/02  23:00:00,6794038.596677196,6794038.596677196,0.0 
 12/02  24:00:00,6794038.596677196,6794038.596677196,0.0 
 12/03  01:00:00,6404338.596677196,6404338.596677196,0.0 
 12/03  02:00:00,6404338.596677196,6404338.596677196,0.0 
 12/03  03:00:00,6404338.596677196,6404338.596677196,0.0 
 12/03  04:00:00,6404338.596677196,6404338.596677196,0.0 
 12/03  05:00:00,6404338.596677196,6404338.596677196,0.0 
 12/03  06:00:00,6404338.596677196,6404338.596677196,0.0 
 12/03  07:00:00,7595938.596677196,7595938.596677196,0.0 
 12/03  08:00:00,5395258.596677196,5395258.596677196,0.0 
 12/03  09:00:00,5395258.596677196,5395258.596677196,0.0 
 12/03  10:00:00,5395258.596677196,5395258.596677196,0.0 
 12/03  11:00:00,4945258.596677196,4945258.596677196,0.0 
 12/03  12:00:00,4495258.596677196,4495258.596677196,0.0 
 12/03  13:00:00,4495258.596677196,4495258.596677196,0.0 
 12/03  14:00:00,4495258.596677196,4495258.596677196,0.0 
 12/03  15:00:00,4495258.596677196,4495258.596677196,0.0 
 12/03  16:00:00,4495258.596677196,4495258.596677196,0.0 
 12/03  17:00:00,5820598.596677196,5820598.596677196,0.0 
 12/03  18:00:00,7595938.596677196,7595938.596677196,0.0 
 12/03  19:00:00,7595938.596677196,7595938.596677196,0.0 
 12/03  20:00:00,6794038.596677196,6794038.596677196,0.0 
 12/03  21:00:00,6794038.596677196,6794038.596677196,0.0 
 12/03  22:00:00,6794038.596677196,6794038.596677196,0.0 
 12/03  23:00:00,6794038.596677196,6794038.596677196,0.0 
 12/03  24:00:00,6794038.596677196,6794038.596677196,0.0 
 12/04  01:00:00,9469604.825749658,9469604.82574966,0.0 
 12/04  02:00:00,9469604.825749658,9469604.82574966,0.0 
 12/04  03:00:00,9469604.825749658,9469604.82574966,0.0 
 12/04  04:00:00,9469604.825749658,9469604.82574966,0.0 
 12/04  05:00:00,9469604.825749658,9469604.82574966,0.0 
 12/04  06:00:00,9469604.825749658,9469604.82574966,0.0 
 12/04  07:00:00,33789340.194627285,33789340.194627285,13264487.506615547 
 12/04  08:00:00,35783322.950230844,35783322.95023085,13591561.03879619 
 12/04  09:00:00,38432996.38990241,38432996.38990241,658603.7674407637 
 12/04  10:00:00,34948813.39116259,34948813.39116259,0.0 
 12/04  11:00:00,31819435.34240599,31819435.34240599,0.0 
 12/04  12:00:00,33017482.969372578,33017482.969372578,0.0 
 12/04  13:00:00,30112502.509401824,30112502.509401824,0.0 
 12/04  14:00:00,31465403.931114998,31465403.931115,0.0 
 12/04  15:00:00,29471359.45501756,29471359.45501756,0.0 
 12/04  16:00:00,31135256.23077212,31135256.23077212,0.0 
 12/04  17:00:00,33275861.481792904,33275861.481792904,0.0 
 12/04  18:00:00,31199524.583030105,31199524.58303011,0.0 
 12/04  19:00:00,27412749.692958597,27412749.6929586,0.0 
 12/04  20:00:00,10883935.254119202,10883935.254119204,0.0 
 12/04  21:00:00,9899331.820964705,9899331.820964705,0.0 
 12/04  22:00:00,9899331.820964705,9899331.820964705,0.0 
 12/04  23:00:00,9013188.731125657,9013188.731125657,0.0 
 12/04  24:00:00,7265454.451684226,7265454.451684226,0.0 
 12/05  01:00:00,9469604.825749658,9469604.82574966,0.0 
 12/05  02:00:00,9469604.825749658,9469604.82574966,0.0 
 12/05  03:00:00,9469604.825749658,9469604.82574966,0.0 
 12/05  04:00:00,9469604.825749658,9469604.82574966,0.0 
 12/05  05:00:00,9469604.825749658,9469604.82574966,0.0 
 12/05  06:00:00,9469604.825749658,9469604.82574966,0.0 
 12/05  07:00:00,31520351.869252864,31520351.869252868,3775808.9413877944 
 12/05  08:00:00,31068105.2524557,31068105.252455708,67020.55553863374 
 12/05  09:00:00,31859912.541438,31859912.541438,0.0 
 12/05  10:00:00,30130806.784094807,30130806.784094803,0.0 
 12/05  11:00:00,27805258.26144509,27805258.26144509,0.0 
 12/05  12:00:00,27890737.965813357,27890737.965813357,0.0 
 12/05  13:00:00,25228577.237843607,25228577.237843603,0.0 
 12/05  14:00:00,27530644.546995215,27530644.546995215,0.0 
 12/05  15:00:00,26840320.368785404,26840320.368785404,0.0 
 12/05  16:00:00,28190844.828625478,28190844.828625478,0.0 
 12/05  17:00:00,30089655.474754974,30089655.474754974,0.0 
 12/05  18:00:00,23995108.233555764,23995108.233555764,0.0 
 12/05  19:00:00,19628940.031474505,19628940.031474505,0.0 
 12/05  20:00:00,9983935.254119202,9983935.254119204,0.0 
 12/05  21:00:00,8999331.820964705,8999331.820964705,0.0 
 12/05  22:00:00,8999331.820964705,8999331.820964705,0.0 
 12/05  23:00:00,8563188.731125657,8563188.731125657,0.0 
 12/05  24:00:00,7265454.451684226,7265454.451684226,0.0 
 12/06  01:00:00,9469604.825749658,9469604.82574966,0.0 
 12/06  02:00:00,9469604.825749658,9469604.82574966,0.0 
 12/06  03:00:00,9469604.825749658,9469604.82574966,0.0 
 12/06  04:00:00,9469604.825749658,9469604.82574966,0.0 
 12/06  05:00:00,9469604.825749658,9469604.82574966,0.0 
 12/06  06:00:00,9019604.825749658,9019604.82574966,0.0 
 12/06  07:00:00,25252534.147783242,25252534.14778325,0.0 
 12/06  08:00:00,30209007.552187406,30209007.552187406,0.0 
 12/06  09:00:00,32820450.251147836,32820450.251147833,0.0 
 12/06  10:00:00,31061274.587091506,31061274.587091506,0.0 
 12/06  11:00:00,28445444.10988501,28445444.109885007,0.0 
 12/06  12:00:00,29432524.925603505,29432524.925603505,0.0 
 12/06  13:00:00,28785149.9993365,28785149.999336503,0.0 
 12/06  14:00:00,29378499.5704978,29378499.5704978,0.0 
 12/06  15:00:00,28540419.410038386,28540419.410038386,0.0 
 12/06  16:00:00,30187104.750619076,30187104.750619076,0.0 
 12/06  17:00:00,31687702.48381184,31687702.483811844,0.0 
 12/06  18:00:00,30235765.848131597,30235765.848131593,0.0 
 12/06  19:00:00,25147756.075781748,25147756.075781748,0.0 
 12/06  20:00:00,10883935.254119202,10883935.254119204,0.0 
 12/06  21:00:00,9899331.820964705,9899331.820964705,0.0 
 12/06  22:00:00,9899331.820964705,9899331.820964705,0.0 
 12/06  23:00:00,9013188.731125657,9013188.731125657,0.0 
 12/06  24:00:00,7265454.451684226,7265454.451684226,0.0 
 12/07  01:00:00,9469604.825749658,9469604.82574966,0.0 
 12/07  02:00:00,9469604.825749658,9469604.82574966,0.0 
 12/07  03:00:00,9469604.825749658,9469604.82574966,0.0 
 12/07  04:00:00,9469604.825749658,9469604.82574966,0.0 
 12/07  05:00:00,9469604.825749658,9469604.82574966,0.0 
 12/07  06:00:00,9469604.825749658,9469604.82574966,0.0 
 12/07  07:00:00,30471062.902596645,30471062.902596653,827026.7433170287 
 12/07  08:00:00,32363773.469320532,32363773.46932053,3159467.169718588 
 12/07  09:00:00,32511704.61805712,32511704.61805712,0.0 
 12/07  10:00:00,30346891.14158858,30346891.14158858,0.0 
 12/07  11:00:00,28497669.697280202,28497669.6972802,0.0 
 12/07  12:00:00,28363332.72787519,28363332.72787519,0.0 
 12/07  13:00:00,25674217.383019924,25674217.383019924,0.0 
 12/07  14:00:00,28166296.152381774,28166296.152381774,0.0 
 12/07  15:00:00,27329541.371362414,27329541.37136241,0.0 
 12/07  16:00:00,28240971.904053926,28240971.904053926,0.0 
 12/07  17:00:00,30226752.95765005,30226752.95765005,0.0 
 12/07  18:00:00,25773344.825373784,25773344.825373784,0.0 
 12/07  19:00:00,22672338.286889195,22672338.286889195,0.0 
 12/07  20:00:00,10883935.254119202,10883935.254119204,0.0 
 12/07  21:00:00,9899331.820964705,9899331.820964705,0.0 
 12/07  22:00:00,9899331.820964705,9899331.820964705,0.0 
 12/07  23:00:00,9013188.731125657,9013188.731125657,0.0 
 12/07  24:00:00,7265454.451684226,7265454.451684226,0.0 
 12/08  01:00:00,9469604.825749658,9469604.82574966,0.0 
 12/08  02:00:00,9469604.825749658,9469604.82574966,0.0 
 12/08  03:00:00,9469604.825749658,9469604.82574966,0.0 
 12/08  04:00:00,9469604.825749658,9469604.82574966,0.0 
 12/08  05:00:00,9469604.825749658,9469604.82574966,0.0 
 12/08  06:00:00,9469604.825749658,9469604.82574966,0.0 
 12/08  07:00:00,24723734.036941513,24723734.036941513,0.0 
 12/08  08:00:00,26128371.949627385,26128371.94962738,0.0 
 12/08  09:00:00,29278848.732993912,29278848.73299391,0.0 
 12/08  10:00:00,27681798.49707101,27681798.49707101,0.0 
 12/08  11:00:00,26660165.06748968,26660165.06748968,0.0 
 12/08  12:00:00,27662274.167550594,27662274.167550594,0.0 
 12/08  13:00:00,25154452.179922163,25154452.179922163,0.0 
 12/08  14:00:00,27808022.50943934,27808022.50943934,0.0 
 12/08  15:00:00,27383648.456824064,27383648.45682406,0.0 
 12/08  16:00:00,29133424.30026759,29133424.30026759,0.0 
 12/08  17:00:00,30749368.472088695,30749368.472088695,0.0 
 12/08  18:00:00,22414565.94680882,22414565.94680882,0.0 
 12/08  19:00:00,17072316.85760966,17072316.857609663,0.0 
 12/08  20:00:00,9983935.254119202,9983935.254119204,0.0 
 12/08  21:00:00,8999331.820964705,8999331.820964705,0.0 
 12/08  22:00:00,8999331.820964705,8999331.820964705,0.0 
 12/08  23:00:00,8113188.731125657,8113188.731125657,0.0 
 12/08  24:00:00,6365454.451684226,6365454.451684226,0.0 
 12/09  01:00:00,5504338.596677196,5504338.596677196,0.0 
 12/09  02:00:00,5504338.596677196,5504338.596677196,0.0 
 12/09  03:00:00,5504338.596677196,5504338.596677196,0.0 
 12/09  04:00:00,5504338.596677196,5504338.596677196,0.0 
 12/09  05:00:00,5504338.596677196,5504338.596677196,0.0 
 12/09  06:00:00,5504338.596677196,5504338.596677196,0.0 
 12/09  07:00:00,6695938.596677196,6695938.596677196,0.0 
 12/09  08:00:00,4495258.596677196,4495258.596677196,0.0 
 12/09  09:00:00,4495258.596677196,4495258.596677196,0.0 
 12/09  10:00:00,4495258.596677196,4495258.596677196,0.0 
 12/09  11:00:00,4495258.596677196,4495258.596677196,0.0 
 12/09  12:00:00,4495258.596677196,4495258.596677196,0.0 
 12/09  13:00:00,4495258.596677196,4495258.596677196,0.0 
 12/09  14:00:00,4495258.596677196,4495258.596677196,0.0 
 12/09  15:00:00,4495258.596677196,4495258.596677196,0.0 
 12/09  16:00:00,4495258.596677196,4495258.596677196,0.0 
 12/09  17:00:00,5595598.596677196,5595598.596677196,0.0 
 12/09  18:00:00,6695938.596677196,6695938.596677196,0.0 
 12/09  19:00:00,6695938.596677196,6695938.596677196,0.0 
 12/09  20:00:00,5894038.596677196,5894038.596677196,0.0 
 12/09  21:00:00,5894038.596677196,5894038.596677196,0.0 
 12/09  22:00:00,5894038.596677196,5894038.596677196,0.0 
 12/09  23:00:00,5894038.596677196,5894038.596677196,0.0 
 12/09  24:00:00,5894038.596677196,5894038.596677196,0.0 
 12/10  01:00:00,5504338.596677196,5504338.596677196,0.0 
 12/10  02:00:00,5504338.596677196,5504338.596677196,0.0 
 12/10  03:00:00,5504338.596677196,5504338.596677196,0.0 
 12/10  04:00:00,5504338.596677196,5504338.596677196,0.0 
 12/10  05:00:00,5504338.596677196,5504338.596677196,0.0 
 12/10  06:00:00,5504338.596677196,5504338.596677196,0.0 
 12/10  07:00:00,6695938.596677196,6695938.596677196,0.0 
 12/10  08:00:00,5045428.596677196,5045428.596677196,0.0 
 12/10  09:00:00,4495258.596677196,4495258.596677196,0.0 
 12/10  10:00:00,4495258.596677196,4495258.596677196,0.0 
 12/10  11:00:00,4495258.596677196,4495258.596677196,0.0 
 12/10  12:00:00,4495258.596677196,4495258.596677196,0.0 
 12/10  13:00:00,4495258.596677196,4495258.596677196,0.0 
 12/10  14:00:00,4495258.596677196,4495258.596677196,0.0 
 12/10  15:00:00,4495258.596677196,4495258.596677196,0.0 
 12/10  16:00:00,4495258.596677196,4495258.596677196,0.0 
 12/10  17:00:00,5595598.596677196,5595598.596677196,0.0 
 12/10  18:00:00,6695938.596677196,6695938.596677196,0.0 
